ndc11,rxcui,name,labeler,acqDate,attribution,ingredientsAvailable,rxnavImageObjectId,rxnavImageFileName,rxnavImageSize,nlmImageObjectId,nlmImageFileName,nlmImageSize,shape,size,color,imprint,imprintType,symbol,score,active_ingredients,inactive_ingredients
49884-0726-01,1649401,Doxycycline Monohydrate 50 MG Oral Capsule,Par Pharmaceutical Inc.,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670566,49884-0726-01_RXNAVIMAGE10_38349C24.jpg,591063,168893350,49884-0726-01_NLMIMAGE10_38349C24.jpg,443077,CAPSULE,15,"WHITE, WHITE",par;726;par;726,PRINTED,False,1,['doxycycline 50 mg'],"['colloidal silicon dioxide', 'gelatin', 'magnesium stearate', 'cellulose, microcrystalline', 'sodium starch glycolate type a potato', 'titanium dioxide', 'd&c yellow no. 10']"
51672-4016-01,197684,Etodolac 200 MG Oral Capsule,"Taro Pharmaceuticals U.S.A., Inc.",12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185651189,51672-4016-01_RXNAVIMAGE10_09268484.jpg,673982,168873973,51672-4016-01_NLMIMAGE10_09268484.jpg,525810,CAPSULE,22,PINK,ETO;200;MG;ETO;200;MG,PRINTED,False,1,['etodolac 200 mg'],"['ammonia', 'ferrosoferric oxide', 'silicon dioxide', 'fd&c red no. 3', 'alcohol', 'gelatin', 'isopropyl alcohol', 'lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'butyl alcohol', 'povidone', 'propylene glycol', 'water', 'shellac', 'titanium dioxide']"
60505-0145-00,199119,Omeprazole 10 MG Delayed Release Oral Capsule,Apotex Corp.,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670602,60505-0145-00_RXNAVIMAGE10_4534A2B5.jpg,627340,168893386,60505-0145-00_NLMIMAGE10_4534A2B5.jpg,482332,CAPSULE,14,"PINK, PINK",APO;010,PRINTED,False,1,['omeprazole 10 mg'],"['magnesium hydroxide', 'mannitol', 'methacrylic acid - ethyl acrylate copolymer (1:1) type a', 'povidone k30', 'triethyl citrate', 'gelatin', 'ferric oxide red', 'titanium dioxide', 'ammonia', 'ferrosoferric oxide', 'alcohol', 'isopropyl alcohol', 'butyl alcohol', 'potassium hydroxide', 'propylene glycol', 'shellac']"
62037-0640-30,200329,Omeprazole 40 MG Delayed Release Oral Capsule,"Watson Pharma, Inc.",12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185651237,62037-0640-30_RXNAVIMAGE10_19268CC4.jpg,660330,168874021,62037-0640-30_NLMIMAGE10_19268CC4.jpg,509049,CAPSULE,21,GREEN,Andrx;640;40;mg,PRINTED,True,1,['omeprazole 40 mg'],"['cetyl alcohol', 'sodium phosphate, dibasic, anhydrous', 'hypromellose phthalate (31% phthalate, 40 cst)', 'anhydrous lactose', 'povidone k90', 'sodium lauryl sulfate', 'sucrose', 'talc', 'ammonia', 'd&c yellow no. 10', 'fd&c blue no. 2', 'fd&c green no. 3', 'gelatin', 'propylene glycol', 'shellac', 'titanium dioxide']"
00093-0756-01,198107,Piroxicam 10 MG Oral Capsule,Teva Pharmaceuticals USA Inc,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185651236,00093-0756-01_RXNAVIMAGE10_19268C94.jpg,668026,168874020,00093-0756-01_NLMIMAGE10_19268C94.jpg,531828,CAPSULE,18,GREEN,93;756;93;756,PRINTED,False,1,['piroxicam 10 mg'],"['silicon dioxide', 'starch, corn', 'd&c yellow no. 10', 'fd&c green no. 3', 'gelatin', 'lactose', 'magnesium stearate', 'povidone', 'shellac', 'sodium lauryl sulfate', 'titanium dioxide', 'ethylene glycol monoethyl ether', 'lecithin, soybean', 'dimethicone', 'propylene glycol', 'sodium hydroxide', 'ferrosoferric oxide', 'fd&c blue no. 1', 'ferric oxide yellow']"
63304-0695-01,314108,Minocycline 75 MG Oral Capsule,Ranbaxy Pharmaceuticals Inc.,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185671132,63304-0695-01_RXNAVIMAGE10_0A350528.jpg,683546,168893916,63304-0695-01_NLMIMAGE10_0A350528.jpg,545155,CAPSULE,16,GRAY,RX695;RX695,PRINTED,False,1,['minocycline hydrochloride 75 mg'],"['gelatin', 'titanium dioxide', 'propylene glycol', 'shellac', 'potassium hydroxide', 'starch, corn', 'ferric oxide black', 'magnesium stearate']"
00093-3167-53,197984,Minocycline 100 MG Oral Capsule,Teva Pharmaceuticals USA Inc,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185651136,00093-3167-53_RXNAVIMAGE10_F7267B83.jpg,636743,168874682,00093-3167-53_NLMIMAGE10_10270828.jpg,462031,CAPSULE,18,"RED, PINK",93;3167;93;3167,PRINTED,False,1,['minocycline hydrochloride 100 mg'],"['starch, corn', 'magnesium stearate', 'gelatin', 'titanium dioxide', 'd&c red no. 28', 'fd&c blue no. 1', 'fd&c red no. 40', 'ferric oxide red', 'ferrosoferric oxide', 'propylene glycol', 'd&c yellow no. 10', 'aluminum oxide', 'fd&c blue no. 2', 'shellac', 'ammonia']"
00591-5789-01,198047,Nortriptyline 75 MG Oral Capsule,"Watson Laboratories, Inc.",12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670643,00591-5789-01_RXNAVIMAGE10_5434AA05.jpg,703242,168893427,00591-5789-01_NLMIMAGE10_5434AA05.jpg,554675,CAPSULE,19,GREEN,NORTRIPTYLINE;DAN;75;mg,PRINTED,False,1,['nortriptyline hydrochloride 75 mg'],"['silicon dioxide', 'magnesium stearate', 'sodium lauryl sulfate', 'gelatin', 'methylparaben', 'propylparaben', 'titanium dioxide', 'benzyl alcohol', 'butylparaben', 'edetate calcium disodium', 'sodium propionate', 'd&c yellow no. 10', 'fd&c blue no. 1', 'starch, corn']"
00591-5786-01,198045,Nortriptyline 10 MG Oral Capsule,"Watson Laboratories, Inc.",12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670505,00591-5786-01_RXNAVIMAGE10_213490B4.jpg,637884,168893289,00591-5786-01_NLMIMAGE10_213490B4.jpg,488629,CAPSULE,16,"GREEN, WHITE",NORTRIPTYLINE;DAN;10;mg,PRINTED,False,1,['nortriptyline hydrochloride 10 mg'],"['silicon dioxide', 'magnesium stearate', 'sodium lauryl sulfate', 'gelatin', 'methylparaben', 'propylparaben', 'titanium dioxide', 'benzyl alcohol', 'butylparaben', 'edetate calcium disodium', 'sodium propionate', 'd&c yellow no. 10', 'fd&c blue no. 1', 'starch, corn']"
53746-0101-01,310430,gabapentin 100 MG Oral Capsule,Amneal Pharmaceuticals,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670865,53746-0101-01_RXNAVIMAGE10_A634D376.jpg,539831,168893649,53746-0101-01_NLMIMAGE10_A634D376.jpg,397920,CAPSULE,16,WHITE,IP;101;IP;101,PRINTED,False,1,['gabapentin 100 mg'],[]
00228-2666-11,310431,gabapentin 300 MG Oral Capsule,Actavis Elizabeth LLC,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185671006,00228-2666-11_RXNAVIMAGE10_DB34ED87.jpg,672354,168893790,00228-2666-11_NLMIMAGE10_DB34ED87.jpg,525025,CAPSULE,19,"YELLOW, ORANGE",R;2666;R;2666,PRINTED,False,1,['gabapentin 300 mg'],"['ferrosoferric oxide', 'starch, corn', 'd&c yellow no. 10', 'fd&c blue no. 2', 'fd&c red no. 40', 'gelatin', 'mannitol', 'shellac', 'propylene glycol', 'ferric oxide red', 'fd&c blue no. 1', 'sodium lauryl sulfate', 'talc', 'titanium dioxide', 'ferric oxide yellow', 'silicon dioxide']"
00228-2667-11,310432,gabapentin 400 MG Oral Capsule,Actavis Elizabeth LLC,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670529,00228-2667-11_RXNAVIMAGE10_2A349534.jpg,699694,168893313,00228-2667-11_NLMIMAGE10_2A349534.jpg,549575,CAPSULE,21,"ORANGE, ORANGE",R;667;R;667,PRINTED,False,1,['gabapentin 400 mg'],"['ferrosoferric oxide', 'starch, corn', 'd&c yellow no. 10', 'fd&c blue no. 2', 'fd&c red no. 40', 'gelatin', 'mannitol', 'shellac', 'propylene glycol', 'ferric oxide red', 'fd&c blue no. 1', 'sodium lauryl sulfate', 'talc', 'titanium dioxide', 'ferric oxide yellow', 'silicon dioxide']"
65862-0113-01,199903,Hydrochlorothiazide 12.5 MG Oral Capsule,Aurobindo Pharma Limited,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670667,65862-0113-01_RXNAVIMAGE10_5D34AE85.jpg,659716,168893451,65862-0113-01_NLMIMAGE10_5D34AE85.jpg,521576,CAPSULE,14,BLUE,D;26,PRINTED,False,1,['hydrochlorothiazide 12.5 mg'],"['silicon dioxide', 'starch, corn', 'lactose monohydrate', 'magnesium stearate', 'gelatin', 'titanium dioxide', 'sodium lauryl sulfate', 'fd&c blue no. 1', 'd&c red no. 28', 'd&c yellow no. 10', 'ferrosoferric oxide', 'shellac']"
00093-4030-01,197818,Indomethacin 50 MG Oral Capsule,Teva Pharmaceuticals USA Inc,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185651176,00093-4030-01_RXNAVIMAGE10_04268274.jpg,677221,168874725,00093-4030-01_NLMIMAGE10_20271038.jpg,545176,CAPSULE,19,GREEN,Z;4030;Z;4030,PRINTED,True,1,['indomethacin 50 mg'],"['ferrosoferric oxide', 'starch, corn', 'd&c yellow no. 10', 'fd&c green no. 3', 'gelatin', 'lactose monohydrate', 'lecithin, soybean', 'propylene glycol', 'shellac', 'silicon dioxide', 'stearic acid', 'titanium dioxide', 'd&c red no. 7', 'fd&c blue no. 1', 'fd&c blue no. 2', 'aluminum oxide', 'sodium lauryl sulfate']"
51672-4111-01,855671,Phenytoin sodium 100 MG Extended Release Oral Capsule,"Taro Pharmaceuticals U.S.A., Inc.",12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670578,51672-4111-01_RXNAVIMAGE10_3C349E34.jpg,695303,168893362,51672-4111-01_NLMIMAGE10_3C349E34.jpg,534295,CAPSULE,16,ORANGE,TARO;PHN;100;TARO;PHN;100,PRINTED,False,1,['phenytoin sodium 100 mg'],"['sucrose', 'hypromelloses', 'lactose monohydrate', 'magnesium stearate', 'talc', 'benzyl alcohol', 'butylparaben', 'd&c yellow no. 10', 'edetate calcium disodium', 'fd&c red no. 3', 'gelatin', 'methylparaben', 'propylparaben', 'sodium lauryl sulfate', 'sodium propionate', 'titanium dioxide']"
00228-2778-11,856535,24 HR Propranolol Hydrochloride 60 MG Extended Release Oral Capsule,Actavis Elizabeth LLC,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670678,00228-2778-11_RXNAVIMAGE10_6134B095.jpg,625818,168893462,00228-2778-11_NLMIMAGE10_6134B095.jpg,466076,CAPSULE,16,"YELLOW, WHITE",R;2778;R;2778,PRINTED,False,1,['propranolol hydrochloride 60 mg'],"['gelatin', 'hydroxypropyl cellulose', 'povidone', 'talc', 'titanium dioxide', 'ferric oxide yellow', 'd&c yellow no. 10', 'fd&c blue no. 1', 'fd&c blue no. 2', 'fd&c red no. 40', 'propylene glycol', 'ethylcelluloses', 'ferrosoferric oxide', 'sucrose', 'starch, corn']"
16252-0570-30,845488,Ramipril 1.25 MG Oral Capsule,Cobalt Laboratories Inc.,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670619,16252-0570-30_RXNAVIMAGE10_4B34A585.jpg,583942,168893403,16252-0570-30_NLMIMAGE10_4B34A585.jpg,446041,CAPSULE,14,"WHITE, YELLOW",RP;1;25,PRINTED,True,1,['ramipril 1.25 mg'],"['starch, corn', 'gelatin', 'titanium dioxide', 'ferric oxide yellow']"
00054-0109-25,261962,Ramipril 10 MG Oral Capsule,"Roxane Laboratories, Inc",12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185651162,00054-0109-25_RXNAVIMAGE10_00268004.jpg,627818,168873946,00054-0109-25_NLMIMAGE10_00268004.jpg,493034,CAPSULE,14,BLUE,54;602;54;602,PRINTED,False,1,['ramipril 10 mg'],"['d&c red no. 28', 'fd&c blue no. 1', 'gelatin', 'starch, corn', 'titanium dioxide']"
00378-2537-01,198316,Hydrochlorothiazide 25 MG / Triamterene 37.5 MG Oral Capsule,Mylan Pharmaceuticals Inc.,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185651175,00378-2537-01_RXNAVIMAGE10_04268244.jpg,664267,168873959,00378-2537-01_NLMIMAGE10_04268244.jpg,499591,CAPSULE,14,"GREEN, YELLOW",MYLAN;2537;MYLAN;2537,PRINTED,False,1,"['hydrochlorothiazide 25 mg', 'triamterene 37.5 mg']","['silicon dioxide', 'croscarmellose sodium', 'gelatin', 'magnesium stearate', 'cellulose, microcrystalline', 'polyethylene glycol', 'polysorbate 80', 'propylene glycol', 'sodium bicarbonate', 'sodium lauryl sulfate', 'ferrosoferric oxide', 'titanium dioxide', 'ferric oxide yellow', 'd&c yellow no. 10', 'fd&c blue no. 1', 'fd&c blue no. 2', 'fd&c red no. 40']"
00093-8940-01,197310,Acyclovir 200 MG Oral Capsule,Teva Pharmaceuticals USA Inc,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185651151,00093-8940-01_RXNAVIMAGE10_FB267DF3.jpg,677127,168873935,00093-8940-01_NLMIMAGE10_FB267DF3.jpg,539633,CAPSULE,19,BLUE,N;940;200,PRINTED,False,1,['acyclovir 200 mg'],"['starch, corn', 'lactose monohydrate', 'magnesium stearate', 'sodium lauryl sulfate', 'gelatin', 'fd&c blue no. 1', 'd&c red no. 28', 'd&c red no. 33', 'titanium dioxide', 'fd&c blue no. 2', 'fd&c red no. 40', 'd&c yellow no. 10']"
59762-3328-01,197518,Clindamycin 150 MG Oral Capsule,Greenstone LLC,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670715,59762-3328-01_RXNAVIMAGE10_6F34B785.jpg,684876,168893499,59762-3328-01_NLMIMAGE10_6F34B785.jpg,540908,CAPSULE,20,"BLUE, GREEN",G;150;mg;3328,PRINTED,False,1,['clindamycin hydrochloride 150 mg'],"['starch, corn', 'fd&c blue no. 1', 'fd&c yellow no. 5', 'gelatin', 'lactose', 'magnesium stearate', 'talc', 'titanium dioxide']"
00781-2112-01,197518,Clindamycin 150 MG Oral Capsule,Sandoz Inc,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185670778,00781-2112-01_RXNAVIMAGE10_8634C356.jpg,711478,168893562,00781-2112-01_NLMIMAGE10_8634C356.jpg,569538,CAPSULE,18,TURQUOISE,cor;153;cor;153,PRINTED,False,1,[],[]
00093-3171-01,197518,Clindamycin 150 MG Oral Capsule,Teva Pharmaceuticals USA Inc,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185651210,00093-3171-01_RXNAVIMAGE10_10268814.jpg,666692,168874570,00093-3171-01_NLMIMAGE10_E626F327.jpg,486973,CAPSULE,19,"RED, BLUE",93;3171;93;3171,PRINTED,False,1,['clindamycin hydrochloride 150 mg'],"['starch, corn', 'lactose monohydrate', 'magnesium stearate', 'ferrosoferric oxide', 'd&c yellow no. 10', 'aluminum oxide', 'fd&c blue no. 1', 'fd&c blue no. 2', 'fd&c red no. 40', 'gelatin', 'propylene glycol', 'shellac', 'titanium dioxide', 'd&c red no. 28']"
00591-5708-01,197518,Clindamycin 150 MG Oral Capsule,"Watson Laboratories, Inc.",12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670852,00591-5708-01_RXNAVIMAGE10_A234D106.jpg,697604,168893636,00591-5708-01_NLMIMAGE10_A234D106.jpg,548083,CAPSULE,19,"GRAY, PINK",DAN;5708;DAN;5708,PRINTED,False,1,['clindamycin hydrochloride 150 mg'],"['anhydrous lactose', 'magnesium stearate', 'starch, corn', 'talc', 'd&c red no. 28', 'fd&c blue no. 1', 'fd&c red no. 40', 'gelatin', 'silicon dioxide', 'sodium lauryl sulfate', 'titanium dioxide', 'ferrosoferric oxide', 'ferric oxide yellow']"
59762-5026-01,310430,gabapentin 100 MG Oral Capsule,Greenstone LLC,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670518,59762-5026-01_RXNAVIMAGE10_26349324.jpg,553738,168893302,59762-5026-01_NLMIMAGE10_26349324.jpg,415030,CAPSULE,16,WHITE,G;5026,PRINTED,False,1,['gabapentin 100 mg'],"['lactose', 'starch, corn', 'talc', 'gelatin', 'titanium dioxide', 'fd&c blue no. 2']"
00378-2264-01,313217,Terazosin 2 MG Oral Capsule,Mylan Pharmaceuticals Inc.,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670926,00378-2264-01_RXNAVIMAGE10_BD34DEE6.jpg,612737,168893710,00378-2264-01_NLMIMAGE10_BD34DEE6.jpg,462923,CAPSULE,16,"BLACK, PURPLE",MYLAN;2264;MYLAN;2264,PRINTED,False,1,['terazosin hydrochloride anhydrous 2 mg'],"['anhydrous lactose', 'silicon dioxide', 'd&c red no. 28', 'd&c red no. 33', 'fd&c blue no. 1', 'gelatin', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn', 'sodium lauryl sulfate', 'titanium dioxide', 'ferrosoferric oxide', 'ammonia', 'propylene glycol', 'dimethicone 410', 'shellac']"
51079-0876-20,0,,Mylan Institutional Inc.,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,False,185671160,51079-0876-20_RXNAVIMAGE10_14350A38.jpg,671116,168893944,51079-0876-20_NLMIMAGE10_14350A38.jpg,546007,CAPSULE,20,BLUE,N;940;200,PRINTED,False,1,[],[]
68180-0122-01,309114,Cephalexin 500 MG Oral Capsule,"Lupin Pharmaceuticals, Inc",12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185670995,68180-0122-01_RXNAVIMAGE10_D634EB77.jpg,739865,168893779,68180-0122-01_NLMIMAGE10_D634EB77.jpg,596077,CAPSULE,22,"GREEN, GREEN",500;LUPIN;500;LUPIN,PRINTED,False,1,['cephalexin 500 mg'],"['d&c yellow no. 10', 'fd&c blue no. 1', 'fd&c green no. 3', 'fd&c yellow no. 6', 'gelatin', 'cellulose, microcrystalline', 'shellac', 'potassium hydroxide', 'magnesium stearate', 'propylene glycol', 'titanium dioxide', 'ferrosoferric oxide']"
51079-0118-20,991061,Dicyclomine Hydrochloride 10 MG Oral Capsule,Mylan Institutional Inc.,12-02-2009,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,True,185671330,51079-0118-20_RXNAVIMAGE10_533529E9.jpg,673424,168894114,51079-0118-20_NLMIMAGE10_533529E9.jpg,520416,CAPSULE,14,TURQUOISE,MYLAN;1610;MYLAN;1610,PRINTED,False,1,['dicyclomine hydrochloride 10 mg'],"['anhydrous lactose', 'silicon dioxide', 'd&c yellow no. 10', 'fd&c blue no. 1', 'fd&c blue no. 1', 'fd&c blue no. 2', 'fd&c red no. 40', 'gelatin', 'magnesium stearate', 'cellulose, microcrystalline', 'shellac', 'starch, corn', 'propylene glycol', 'sodium lauryl sulfate', 'ferrosoferric oxide', 'titanium dioxide']"
